ref_name,rx_name,control_variant,variant,sample
Dupont21,CP_Fig2C_7_VP3,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_7_VP4,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_7_VP4,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_7_VP4,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_7_VP4,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_7_VP4,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_7_VP4,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_7_VP5,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_7_VP5,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_7_VP5,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_7_VP5,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_7_VP5,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_7_VP5,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_7_acute,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_7_acute,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_7_acute,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_7_acute,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_7_acute,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_7_acute,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_8_VP2,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_8_VP2,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_8_VP2,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_8_VP2,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_8_VP2,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_8_VP2,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_8_VP3,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_8_VP3,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_8_VP3,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_8_VP3,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_8_VP3,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_8_VP3,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_8_VP4,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_8_VP4,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_8_VP4,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_8_VP4,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_8_VP4,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_8_VP4,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_8_VP5,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_8_VP5,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_8_VP5,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_8_VP5,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_8_VP5,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_8_VP5,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_8_acute,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_8_acute,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_8_acute,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_8_acute,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_8_acute,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_8_acute,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_9_VP2,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_9_VP2,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_9_VP2,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_9_VP2,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_9_VP2,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_9_VP2,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_9_VP3,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_9_VP3,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_9_VP3,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_9_VP3,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_9_VP3,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_9_VP3,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_9_VP4,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_9_VP4,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_9_VP4,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_9_VP4,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_9_VP4,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_9_VP4,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_9_VP5,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_9_VP5,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_9_VP5,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_9_VP5,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_9_VP5,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_9_VP5,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_9_acute,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_9_acute,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_9_acute,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_9_acute,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_9_acute,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_9_acute,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_1,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_1,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_1,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_10,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_10,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_10,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_11,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_11,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_11,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_12,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_12,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_12,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_13,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_13,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_13,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_14,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_14,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_14,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_15,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_15,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_15,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_16,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_16,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_16,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_17,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_17,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_17,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_18,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_18,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_18,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_19,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_19,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_19,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_2,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_2,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_2,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_20,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_20,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_20,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_21,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_21,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_21,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_22,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_22,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_22,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_23,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_23,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_23,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_24,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_24,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_24,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_25,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_25,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_25,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_26,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_26,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_26,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_27,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_27,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_27,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_28,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_28,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_28,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_29,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_29,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_29,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_3,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_3,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_3,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_30,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_30,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_30,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_31,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_31,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_31,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_32,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_32,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_32,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_33,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_33,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_33,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_34,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_34,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_34,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_35,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_35,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_35,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_36,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_36,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_36,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_37,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_37,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_37,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_38,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_38,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_38,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_39,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_39,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_39,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_4,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_4,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_4,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_40,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_40,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_40,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_41,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_41,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_41,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_42,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_42,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_42,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_43,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_43,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_43,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_44,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_44,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_44,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_45,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_45,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_45,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_46,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_46,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_46,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_47,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_47,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_47,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_48,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_48,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_48,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_49,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_49,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_49,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_5,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_5,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_5,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_50,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_50,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_50,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_51,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_51,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_51,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_52,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_52,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_52,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_53,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_53,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_53,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_54,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_54,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_54,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_55,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_55,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_55,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_56,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_56,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_56,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_57,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_57,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_57,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_58,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_58,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_58,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_59,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_59,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_59,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_6,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_6,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_6,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_60,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_60,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_60,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_61,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_61,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_61,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_62,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_62,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_62,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_63,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_63,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_63,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_64,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_64,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_64,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_65,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_65,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_65,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_66,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_66,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_66,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_67,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_67,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_67,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_68,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_68,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_68,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_69,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_69,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_69,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_7,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_7,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_7,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_70,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_70,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_70,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_71,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_71,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_71,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_72,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_72,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_72,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_73,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_73,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_73,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_74,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_74,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_74,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_8,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_8,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_8,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3D_9,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3D_9,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3D_9,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_1,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_1,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_1,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_1,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_1,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_1,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_10,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_10,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_10,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_10,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_10,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_10,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_11,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_11,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_11,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_11,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_11,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_11,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_12,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_12,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_12,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_12,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_12,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_12,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_13,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_13,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_13,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_13,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_13,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_13,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_14,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_14,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_14,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_14,B.1.351 Spike,B.1.1.7 Spike,1
